n04033995,n04344873,n03938244,n04493381,n15075141
n03291819,n03476684,n03485794,n04026417,n03888257
n02509815,n04417672,n02843684,n02510455,n02442845
n01917289,n03207743,n02869837,n03938244,n02963159
n03690938,n15075141,n03843555,n03476991,n03063599
n02988304,n02979186,n04041544,n04392985,n03529860
n02422699,n02423022,n02422106,n13054560,n02129604
n02667093,n04235860,n03045698,n03724870,n04591157
n03207743,n03085013,n04141975,n02963159,n04599235
n02098105,n02096177,n02095570,n02098286,n02094258
n04099969,n03141823,n03041632,n03187595,n04517823
n02423022,n02391049,n02114712,n02125311,n02114855
n03887697,n03026506,n04596742,n04200800,n02909870
n02099849,n02099429,n02104029,n03598930,n02093991
n02814860,n03775071,n03775546,n03776460,n03777568
n03028079,n02699494,n03781244,n04548280,n02980441
n02877765,n04548362,n03814906,n03929660,n04328186
n01675722,n01630670,n01632458,n01629819,n01631663
n02124075,n04423845,n02128757,n07714990,n02117135
n03598930,n02843684,n02510455,n04462240,n04254680
n02108422,n02105162,n02099849,n02099712,n02088466
n02963159,n03938244,n02834397,n03598930,n03141823
n10148035,n03450230,n03534580,n03938244,n02790996
n02098286,n02105505,n02111889,n02105641,n02085936
n04239074,n04590129,n04589890,n03018349,n03131574
n04131690,n04557648,n04254120,n04522168,n03062245
n01917289,n03938244,n03000247,n03733281,n02999410
n03445924,n03770679,n02704792,n03769881,n04344873
n01558993,n01560419,n01532829,n01580077,n01828970
n03871628,n04554684,n04070727,n03908618,n03887697
n03895866,n02701002,n03770679,n02814533,n02930766
n02892201,n02481823,n01882714,n02480495,n02492035
n02134084,n02120079,n04462240,n02101556,n02111500
n03404251,n02906734,n04599235,n02111889,n02105505
n03478589,n04389033,n01440764,n03775546,n03776460
n01740131,n01734418,n02799071,n01728572,n04597913
n04532670,n04033901,n02788148,n03220513,n03250847
n02105412,n02105162,n02104365,n02107312,n02107142
n03874599,n04254777,n03255030,n04325704,n02910353
n04125021,n03761084,n03642806,n03492542,n03832673
n01693334,n01682714,n01644373,n01675722,n01677366
n02977058,n03902125,n04367480,n02871525,n04399382
n02992211,n04536866,n04485082,n03124170,n04090263
n04507155,n04548280,n03141823,n03544143,n04479046
n01514859,n01797886,n01807496,n01829413,n01514668
n01687978,n01693334,n04325704,n04254777,n03935335
n04590129,n03347037,n03938244,n04418357,n02870880
n02177972,n02017213,n02028035,n01833805,n02033041
n01693334,n01697457,n01695060,n01677366,n01687978
n02280649,n02281406,n02281787,n02277742,n02869837
n02138441,n02497673,n02085620,n02127052,n02123045
n03594945,n04589890,n03776460,n03417042,n02814533
n02106030,n02105855,n02105251,n01440764,n03776460
n02988304,n03584254,n04554684,n03347037,n03447721
n04254680,n02099429,n02105056,n02808440,n02099267
n03673027,n03216828,n04273569,n04347754,n03344393
n02494079,n02486261,n02480495,n02490219,n02492035
n04589890,n03000134,n04590129,n03347037,n02808304
n03873416,n02951358,n04067472,n04090263,n02749479
n04532106,n04192698,n03724870,n03938244,n04033995
n02488291,n02492035,n02489166,n02483362,n02487347
n02437616,n02106166,n02497673,n02412080,n10148035
n15075141,n03871628,n02776631,n04423845,n02910353
n03733281,n04589890,n03782006,n09256479,n04366367
n03218198,n02110063,n02109961,n02110185,n02106662
n02110185,n02109961,n02110063,n04026417,n03776460
n01986214,n02177972,n01990800,n01775062,n02256656
n07880968,n04332243,n03887697,n07579787,n07831146
n03908618,n04116512,n04033995,n02672831,n03871628
n07565083,n03016953,n03337140,n03733805,n04209239
n04399382,n03476684,n02910353,n04599235,n04026417
n03691459,n04265275,n04332243,n04041544,n02979186
n04557648,n03690938,n03742115,n04560804,n03983396
n01798484,n01807496,n01797886,n01855672,n02454379
n03602883,n04380533,n04372370,n03637318,n03187595
n03825788,n04254120,n03970156,n03690938,n03063689
n01833805,n04589890,n01828970,n03773504,n03775071
n04392985,n04026417,n03770679,n04004767,n03417042
n01734418,n01728920,n01729322,n01751748,n01740131
n03938244,n04033995,n03131574,n04344873,n04074963
n02701002,n03977966,n03770679,n03769881,n03895866
n02085620,n04599235,n03938244,n02808304,n04399382
n01582220,n01532829,n01855672,n01592084,n01843383
n03623198,n02963159,n03938244,n04599235,n07754684
n03935335,n03938244,n02870880,n03724870,n03131574
n04536866,n03272010,n04442312,n02787622,n02676566
n04548280,n02783161,n02233338,n03794056,n01776313
n01751748,n02526121,n03089624,n01943899,n02319095
n03980874,n04599235,n03485794,n02808304,n03000134
n04376876,n03920288,n07613480,n04263257,n04328186
n03933933,n04366367,n03877845,n03160309,n04311004
n03131574,n04005630,n03125729,n04033995,n02788148
n03992509,n03388043,n02992529,n03899768,n03187595
n03141823,n04270147,n04493381,n03887697,n04597913
n10565667,n04606251,n09256479,n02643566,n15075141
n02776631,n03887697,n02791270,n15075141,n03461385
n01877812,n02105162,n02492660,n02480495,n02395406
n02643566,n01770393,n01968897,n01440764,n03775546
n02883205,n03450230,n03534580,n10148035,n03710721
n04590129,n04589890,n03000134,n04548362,n04090263
n02091134,n02422106,n02107142,n02099849,n02422699
n02071294,n04266014,n04548280,n04355338,n04008634
n04591157,n02883205,n03942813,n04162706,n07718472
n02951358,n03938244,n04200800,n04259630,n03733281
n03627232,n02999410,n03947888,n03814906,n03532672
n03938244,n04479046,n04525038,n02910353,n03866082
n03690938,n03825788,n04557648,n03916031,n04560804
n03388549,n04235860,n04033995,n04554684,n04239074
n02480495,n02489166,n02492035,n02487347,n02483362
n02107908,n02107683,n02107574,n02108000,n02088632
n02791270,n03924679,n03742115,n04239074,n03902125
n03207941,n04554684,n03297495,n04074963,n04200800
n04070727,n04525305,n03018349,n04554684,n02977058
n04554684,n03761084,n03207941,n04141975,n03400231
n03201208,n03938244,n04099969,n04548280,n04081281
n03016953,n04553703,n03887697,n03742115,n03761084
n03134739,n03445777,n03255030,n04153751,n04074963
n02892767,n03710637,n02883205,n03188531,n03938244
n03763968,n04501370,n03891332,n04557648,n02817516
n02398521,n03598930,n04040759,n04033995,n04429376
n03868863,n03424325,n03763968,n03724870,n04458633
n02486410,n02484975,n02487347,n02486261,n02489166
n03759954,n04487394,n03494278,n04296562,n03110669
n02672831,n04429376,n04532106,n03763968,n02804610
n03476684,n04589890,n10565667,n04074963,n03272010
n03788365,n04590129,n03347037,n04554684,n03388549
n02233338,n02256656,n02264363,n01990800,n03908618
n02098105,n02093991,n02095570,n02098286,n02097209
n01537544,n04005630,n01818515,n01531178,n01819313
n01694178,n02808440,n03814906,n03627232,n01687978
n02799071,n01440764,n03775071,n03775546,n03776460
n04009552,n04517823,n03483316,n04254120,n15075141
n03345487,n04461696,n04467665,n03598930,n02701002
n04346328,n03028079,n03788195,n03220513,n02825657
n12057211,n03950228,n01693334,n12267677,n07720875
n03485794,n02834397,n02910353,n03814906,n01675722
n04152593,n04404412,n02443114,n03598930,n03223299
n02229544,n02226429,n02236044,n02231487,n02264363
n04116512,n03291819,n02840245,n02783161,n03908714
n03938244,n02412080,n01944390,n04259630,n03124170
n02104029,n02111500,n02090622,n02101556,n02095889
n04509417,n04311174,n04423845,n04127249,n03899768
n03207941,n03623198,n02790996,n03888605,n03255030
n01917289,n03733281,n02317335,n07714990,n07714571
n03899768,n04005630,n03788195,n04429376,n04200800
n03837869,n03903868,n02825657,n04355338,n03032252
n06874185,n03347037,n03126707,n04456115,n02708093
n04033995,n04344873,n04554684,n04380533,n04590129
n02422106,n02397096,n02415577,n02396427,n02408429
n03404251,n02808304,n04254120,n03637318,n04033995
n03291819,n03485794,n03041632,n03775546,n03887697
n03223299,n04325704,n02364673,n02445715,n02110958
n03459775,n03670208,n02814533,n03220513,n04285008
n02514041,n03938244,n01817953,n02641379,n03887697
n06785654,n03788195,n03938244,n04033995,n03124170
n01693334,n01682714,n01675722,n01770393,n01644373
n03447721,n03017168,n03347037,n03961711,n03942813
n01917289,n13052670,n07714990,n03598930,n13037406
n03492542,n06785654,n07248320,n03777754,n02870880
n04366367,n03028079,n02980441,n02788148,n04486054
n01968897,n04404412,n01910747,n03782006,n04589890
n02028035,n02027492,n02033041,n09332890,n02013706
n03223299,n02104365,n03980874,n02090721,n02092002
n03887697,n03938244,n03291819,n04152593,n02808440
n01796340,n01797886,n01807496,n01819313,n01580077
n04069434,n04009552,n03691459,n03657121,n03075370
n03124170,n03929660,n04447861,n04597913,n03942813
n03141823,n04517823,n04228054,n04487394,n03970156
n04366367,n04147183,n03933933,n03947888,n04612504
n01729322,n01734418,n01740131,n01728920,n01756291
n02137549,n02443114,n02444819,n02396427,n02133161
n03877845,n04435653,n04589890,n02971356,n03291819
n04423845,n04026417,n03938244,n02128385,n02128925
n03314780,n03400231,n07871810,n07860988,n03220513
n04033995,n03887697,n04344873,n03938244,n03598930
n03180011,n04152593,n04041544,n03782006,n04404412
n01740131,n01734418,n01729322,n12144580,n13133613
n04399382,n02097658,n03938244,n03887697,n02098286
n03584254,n15075141,n03657121,n03793489,n03085013
n04009552,n03976467,n03908714,n04125021,n03777754
n03950228,n04560804,n03063689,n04131690,n07930864
n02086646,n02102318,n02102480,n02102177,n03838899
n02108000,n02107908,n02107574,n02093428,n02088632
n02988304,n04041544,n04392985,n02979186,n03529860
n01580077,n01560419,n04229816,n03724870,n02883205
n01775062,n01773797,n04275548,n01770081,n01774750
n04254777,n03775071,n03938244,n02963159,n02808304
n01774750,n03627232,n03476684,n04120489,n15075141
n03498962,n03481172,n01440764,n03775546,n03776460
n04258138,n03485794,n03733281,n03393912,n04049303
n04330267,n03478589,n04554684,n04033995,n03594945
n04589890,n04590129,n04209239,n04275548,n03000134
n01968897,n02643566,n04120489,n02655020,n01440764
n03871628,n04462240,n02910353,n04200800,n03887697
n04554684,n01440764,n03775071,n03775546,n03776460
n02840245,n03492542,n02979186,n03777754,n03832673
n02804414,n03131574,n03125729,n03938244,n04265275
n07614500,n03063599,n07930864,n07720875,n07871810
n03482405,n04332243,n04141975,n07932039,n03843555
n02776631,n03461385,n02791270,n03032252,n03089624
n04141975,n04192698,n03271574,n01944390,n04548280
n02699494,n03028079,n03877845,n04429376,n04486054
n03388183,n02910353,n02783161,n04116512,n03658185
n04153751,n03476684,n03804744,n03908618,n04332243
n03733281,n01440764,n03775546,n03776460,n03777568
n03938244,n01729322,n01817953,n02892767,n01797886
n01689811,n01693334,n01685808,n01630670,n01740131
n02808440,n04493381,n02769748,n02807133,n03255030
n02389026,n02105412,n03124170,n02966193,n04259630
n04517823,n04235860,n04209239,n03131574,n03141823
n01819313,n07714571,n03461385,n04265275,n04033995
n02102480,n02102318,n02101556,n02111277,n02102973
n03793489,n03942813,n04590129,n02979186,n03887697
n02111129,n02108551,n02111277,n02112137,n02086079
n03938244,n02883205,n03584829,n03141823,n04589890
n02105855,n02086910,n02106030,n02112018,n01440764
n03089624,n03938244,n04522168,n04462240,n02795169
n02115641,n02110806,n02105412,n02110185,n02114855
n02093647,n03887697,n02113624,n01819313,n02108915
n02412080,n02415577,n03223299,n03804744,n03109150
n02536864,n01440764,n02640242,n03775071,n03775546
n02776631,n07734744,n01943899,n13052670,n13044778
n02113712,n02113624,n02085936,n02098413,n02099601
n02123394,n02111889,n02112350,n02112018,n02120079
n01735189,n01740131,n01734418,n01744401,n01728920
n03584254,n03180011,n03085013,n04264628,n04004767
n03127747,n03379051,n03724870,n02807133,n04254680
n02111500,n02091467,n02104029,n02114548,n02110185
n04590129,n03782006,n04589890,n03347037,n06359193
n02814533,n03594945,n03670208,n03770679,n02930766
n02980441,n03877845,n04486054,n03160309,n02841315
n02910353,n03657121,n04554684,n04517823,n04074963
n02088094,n02105251,n02111277,n02105056,n02093991
n15075141,n04209239,n03887697,n02883205,n02808440
n02098286,n02096177,n03938244,n02085936,n02094258
n02018795,n01807496,n02128925,n01796340,n01514859
n02788148,n04590129,n03018349,n03961711,n03290653
n01806567,n01797886,n01807496,n04423845,n01798484
n04553703,n04192698,n03483316,n03995372,n03271574
n03388549,n04344873,n03201208,n04033995,n03899768
n02102318,n02099601,n02100877,n02113712,n02101556
n03908618,n03938244,n04026417,n03014705,n04330267
n01986214,n01980166,n04589890,n01775062,n01943899
n07930864,n04590129,n04442312,n04589890,n04201297
n02895154,n03347037,n04192698,n03709823,n03938244
n04389033,n04467665,n02704792,n03529860,n04041544
n07930864,n04263257,n06785654,n03063599,n03657121
n03445924,n03649909,n03496892,n03384352,n04465501
n02980441,n03000134,n04589890,n03930313,n03347037
n03131574,n03938244,n04548362,n04116512,n04033995
n02948072,n03125729,n04344873,n04033995,n04517823
n01797886,n01807496,n01806567,n01796340,n01514859
n03000134,n02892201,n04005630,n06794110,n03452741
n02111889,n02110185,n02110063,n02109961,n02114548
n02325366,n01776313,n02326432,n02328150,n01883070
n06785654,n04033901,n02892201,n07248320,n04376876
n02129165,n02112137,n02123159,n02127052,n02129604
n02177972,n02168699,n02165105,n02167151,n02229544
n04116512,n04399382,n02769748,n03908714,n04442312
n01990800,n04328186,n01728572,n01945685,n01944390
n02105641,n02111500,n02102318,n02100735,n02104029
n01774384,n01776313,n01775062,n01773549,n02233338
n04418357,n04296562,n03032252,n03393912,n04009552
n02326432,n02325366,n01883070,n02328150,n02097658
n02777292,n15075141,n02807133,n03888605,n03942813
n04149813,n04404412,n03095699,n03032252,n04589890
n02281406,n02280649,n02226429,n07714571,n02277742
n03899768,n04482393,n03599486,n03649909,n04204347
n04507155,n03045698,n04259630,n03141823,n02669723
n02100583,n02092339,n02090379,n02099849,n02087394
n03956157,n03220513,n01440764,n03775546,n03776460
n03788195,n03220513,n03028079,n03781244,n04523525
n04141975,n03733805,n07930864,n03187595,n03062245
n04456115,n03124170,n04136333,n04200800,n04235860
n04344873,n04033995,n03938244,n04235860,n03788365
n04435653,n04033995,n03598930,n03584829,n03743016
n01494475,n01491361,n10565667,n01484850,n03141823
n01943899,n01944390,n01986214,n01776313,n03814906
n04026417,n03908618,n04548280,n03680355,n03124170
n04562935,n04044716,n04258138,n03220513,n04041544
n02909870,n03991062,n02747177,n03133878,n03063599
n04037443,n03657121,n04525305,n03127747,n02974003
n02111500,n03207941,n03938244,n02086079,n02098413
n04344873,n04033995,n03938244,n03131574,n03388549
n03742115,n03016953,n04550184,n02870880,n03018349
n04423845,n07745940,n03938244,n02869837,n07749582
n03673027,n03216828,n04589890,n03788195,n03095699
n04429376,n04200800,n10565667,n03733281,n03028079
n03938244,n03207743,n04026417,n04548362,n04325704
n04487081,n02971356,n04335435,n02977058,n03937543
n04009552,n04041544,n04141975,n04125021,n03761084
n04599235,n02963159,n03000247,n02808304,n03938244
n02104365,n02124075,n02105056,n01704323,n02099429
n03742115,n04179913,n02841315,n04254120,n03876231
n02233338,n01985128,n01770393,n01986214,n01675722
n04277352,n04153751,n02790996,n03786901,n03255030
n04505470,n03085013,n04264628,n03584254,n03642806
n04380533,n03637318,n03443371,n03903868,n04522168
n02110958,n02108915,n02085620,n03935335,n02096585
n07930864,n07920052,n04081281,n03201208,n04596742
n03467068,n03384352,n02840245,n04553703,n04429376
n03942813,n03602883,n02988304,n03777754,n03982430
n04501370,n04111531,n04332243,n03000134,n04116512
n02123045,n02127052,n02124075,n02123159,n02883205
n03763968,n04479046,n03598930,n03388043,n02892201
n03188531,n04493381,n03494278,n03710721,n02808440
n02814533,n03100240,n03459775,n04037443,n04285008
n02256656,n01440764,n03775071,n03775546,n03776460
n03461385,n07760859,n07718747,n07754684,n07714571
n03938244,n04026417,n03291819,n02869837,n02834397
n03461385,n03089624,n02909870,n04462240,n03871628
n03991062,n03899768,n03457902,n04522168,n03201208
n02091134,n02091032,n02091244,n02091831,n02090622
n03944341,n03065424,n07747607,n02782093,n04548280
n04033995,n04344873,n04399382,n03131574,n04548280
n03938244,n01944390,n02231487,n03271574,n02346627
n04275548,n02782093,n03888257,n01784675,n01773797
n02457408,n04277352,n04367480,n03627232,n04599235
n02009229,n03627232,n02009912,n03804744,n01807496
n04599235,n02910353,n04026417,n07930864,n04399382
n02113978,n06785654,n02093256,n02104365,n02096585
n02110185,n02109961,n02114855,n02105412,n02091467
n03787032,n04325704,n02883205,n04589890,n03908618
n02281406,n02280649,n04277352,n02281787,n02236044
n04442312,n03742115,n03345487,n03063689,n03417042
n03782006,n04152593,n04590129,n04404412,n04589890
n01924916,n02317335,n02607072,n01917289,n01943899
n03223299,n03598930,n03733281,n03291819,n07565083
n03485794,n03871628,n03207743,n03724870,n03908618
n04023962,n04235860,n03063599,n02795169,n03062245
n07717410,n03938244,n07718472,n03871628,n07716906
n04542943,n03062245,n04081281,n03314780,n03887697
n02910353,n03814906,n03929660,n04548362,n02877765
n03393912,n03089624,n02776631,n04200800,n03032252
n02364673,n02444819,n02442845,n02441942,n02909870
n03937543,n03690938,n03476991,n04357314,n01440764
n02101388,n02102177,n02092339,n02089867,n02100877
n04548280,n02708093,n03841143,n04141975,n02794156
n12620546,n02190166,n02219486,n01776313,n02177972
n03584829,n04517823,n03908618,n04009552,n03938244
