n03884397,n02791270,n03372029,n03249569,n03141823
n03425413,n04125021,n03902125,n03874599,n03895866
n02978881,n02870880,n04548362,n03908714,n03908618
n03976467,n03384352,n04009552,n04335435,n03796401
n04392985,n04243546,n03425413,n02979186,n04041544
n02124075,n01817953,n02123045,n02105641,n02123159
n02869837,n03775546,n03776460,n03777568,n03777754
n04136333,n03998194,n04371774,n03000247,n04532106
n02025239,n01855032,n02037110,n01847000,n02002724
n01558993,n01797886,n02037110,n04604644,n01807496
n04044716,n03388043,n04258138,n03775546,n03776460
n02108000,n02107574,n02107908,n02107683,n01440764
n04404412,n04152593,n03782006,n03584254,n03775071
n04266014,n03240683,n03126707,n04467665,n04461696
n03944341,n03476684,n03291819,n04548362,n04589890
n01751748,n01737021,n01740131,n03776460,n03777568
n02025239,n02027492,n01530575,n02033041,n01796340
n04040759,n01440764,n03775071,n03775546,n03776460
n02102973,n02099429,n02113799,n02113712,n01440764
n03594945,n03930630,n03776460,n03000684,n03100240
n09246464,n09399592,n02894605,n02980441,n04606251
n02169497,n02174001,n02167151,n02233338,n02177972
n02389026,n03803284,n03538406,n03124170,n02403003
n03764736,n01440764,n03775546,n03776460,n03777568
n01795545,n01440764,n03775546,n03776460,n03777568
n02790996,n03255030,n01440764,n03775546,n03776460
n02526121,n01729977,n01739381,n01749939,n01693334
n03133878,n12144580,n02909870,n07717556,n07715103
n03124043,n04254777,n04200800,n02077923,n03388043
n04392985,n02979186,n02988304,n04041544,n02978881
n02093754,n02120505,n02106662,n01877812,n02096051
n03598930,n01440764,n03775546,n03776460,n03777568
n03250847,n03970156,n04597913,n04367480,n03249569
n02132136,n02396427,n02395406,n02397096,n02408429
n03733281,n01440764,n03775546,n03776460,n03777568
n02226429,n02229544,n02233338,n02168699,n02259212
n03075370,n03843555,n04019541,n03424325,n03874599
n02445715,n02105855,n02364673,n02107683,n02971356
n02256656,n02259212,n01440764,n03775546,n03776460
n02787622,n03929660,n02676566,n03272010,n04487394
n03877845,n02980441,n03781244,n04005630,n03032252
n03599486,n03992509,n04482393,n02797295,n04099969
n03733131,n03976657,n03775546,n03776460,n03777568
n02325366,n02326432,n01877812,n02356798,n03776460
n03259280,n03775546,n03400231,n04597913,n04596742
n03028079,n02825657,n03781244,n03930313,n02980441
n04399382,n03627232,n02113799,n06359193,n02102318
n03920288,n03530642,n02823750,n03133878,n07932039
n03590841,n01440764,n03775546,n03776460,n03777568
n03197337,n02910353,n04328186,n03196217,n04069434
n03595614,n02834397,n04525038,n03877472,n02963159
n03494278,n03840681,n10148035,n02992529,n03832673
n04270147,n04208210,n04597913,n03775546,n03776460
n01860187,n01440764,n03775071,n03775546,n03776460
n02086910,n02105855,n02113186,n02113023,n02086079
n02486410,n02457408,n02480495,n02493509,n02480855
n03627232,n04328186,n04579432,n02865351,n03775071
n03133878,n01440764,n03775546,n03776460,n03777568
n03947888,n04147183,n01440764,n03773504,n03775071
n02823750,n02823428,n03983396,n07932039,n07836838
n02097298,n02106382,n02097130,n02093859,n02105251
n02108000,n02107908,n02107574,n02107142,n02107683
n02802426,n04540053,n03623198,n09835506,n04509417
n04099969,n03125729,n03482405,n04204238,n02909870
n03201208,n04081281,n03018349,n04099969,n03661043
n03476991,n03690938,n03916031,n04591713,n07892512
n02113023,n02113186,n02115641,n02085620,n02114712
n03777754,n03691459,n03584254,n04041544,n03642806
n03854065,n02977058,n04523525,n02667093,n02871525
n02417914,n02412080,n02415577,n02437312,n02099849
n04037443,n03930630,n02974003,n03594945,n03345487
n01820546,n01440764,n03775546,n03776460,n03777568
n02107142,n02087046,n02107312,n02110806,n02091244
n04296562,n04149813,n03220513,n09835506,n04266014
n04332243,n02939185,n07590611,n03259280,n07614500
n02087394,n02090379,n02115641,n02093428,n03223299
n04509417,n02835271,n04482393,n03792782,n03775071
n07760859,n03840681,n03047690,n02165456,n03720891
n03637318,n04380533,n03788365,n04590129,n04286575
n02672831,n02992211,n03495258,n04141076,n02804610
n03141823,n01797886,n02091032,n04154565,n01807496
n03538406,n03967562,n04428191,n03763968,n02403003
n04553703,n04493381,n02699494,n03125729,n04209239
n03492542,n03692522,n03920288,n04332243,n03706229
n02097658,n02093754,n02096294,n02094114,n02094433
n02536864,n03873416,n02807133,n01981276,n02640242
n03452741,n04515003,n02672831,n03854065,n04116512
n09468604,n09193705,n02841315,n03792782,n03372029
n02939185,n04596742,n04398044,n02776631,n04476259
n03933933,n04366367,n03095699,n03344393,n04311004
n01729977,n01749939,n01739381,n01740131,n01728920
n03483316,n03759954,n04286575,n03995372,n01440764
n02098105,n02093991,n02105251,n02093754,n02095570
n02107574,n02107908,n02108000,n02107683,n02105412
n02130308,n02128385,n01440764,n03776460,n03777568
n02105641,n02095889,n02093647,n01440764,n03777568
n03000684,n03976657,n03126707,n04008634,n03773504
n06874185,n04009552,n04286575,n02841315,n04554684
n02777292,n03888605,n03535780,n03976657,n02802426
n03461385,n03485794,n07565083,n02776631,n03871628
n04476259,n04548280,n03637318,n04380533,n03961711
n02783161,n04154565,n04008634,n03676483,n03759954
n04037443,n02974003,n04285008,n04461696,n03770679
n03124170,n04259630,n01440764,n03775546,n03776460
n02112706,n02093754,n02093991,n02094114,n02110627
n03976657,n06874185,n11879895,n07802026,n03355925
n01729977,n01749939,n01694178,n02490219,n07754684
n02168699,n02177972,n02167151,n02169497,n02165105
n02443114,n02447366,n02443484,n04192698,n02441942
n03042490,n09246464,n02837789,n02437312,n04493381
n02939185,n07590611,n03259280,n04596742,n03400231
n01734418,n01728572,n01729322,n01728920,n01748264
n02028035,n02033041,n02025239,n02013706,n02027492
n04009552,n04152593,n03782006,n04404412,n04286575
n01518878,n02437312,n03532672,n03627232,n02437616
n03785016,n07615774,n04357314,n04317175,n02786058
n07742313,n07749582,n07753113,n07614500,n07714571
n04376876,n04162706,n03584829,n02676566,n03876231
n04019541,n01440764,n03775071,n03775546,n03776460
n02791270,n02791124,n04005630,n04081281,n04553703
n03976657,n04208210,n04376876,n02894605,n04367480
n02264363,n02268443,n02190166,n02219486,n02268853
n02233338,n02174001,n01980166,n01776313,n01978455
n03599486,n03032252,n04509417,n06794110,n04532106
n04069434,n04356056,n02841315,n07715103,n02319095
n13044778,n01440764,n03775071,n03775546,n03776460
n02981792,n04483307,n03216828,n09428293,n04147183
n02117135,n02100735,n02116738,n02412080,n02090622
n03775071,n04589890,n02834397,n03026506,n01677366
n03617480,n03249569,n03884397,n04136333,n03724870
n03742115,n04550184,n04553703,n04239074,n04209239
n03538406,n03868242,n04465501,n04428191,n02403003
n02099267,n02101006,n02111277,n02099429,n02105056
n03467068,n01440764,n03775546,n03776460,n03777568
n02791270,n02791124,n01440764,n03775546,n03776460
n01632777,n01630670,n01682714,n01440764,n03776460
n01817953,n01698640,n01687978,n03000247,n01677366
n04325704,n03775071,n04599235,n02963159,n03485794
n01582220,n01614925,n01608432,n01855672,n01795545
n04263257,n04597913,n07590611,n03775546,n03633091
n02804610,n03838899,n04141076,n03372029,n04090263
n02865351,n01440764,n03775546,n03776460,n03777568
n02445715,n02500267,n02497673,n02364673,n02085782
n04009552,n03187595,n04179913,n04548280,n03180011
n02089867,n02089973,n02088364,n02088238,n02088466
n02256656,n01986214,n01775062,n01770393,n01773797
n01860187,n01855672,n01440764,n03775546,n03776460
n02815834,n03733805,n04560804,n01440764,n03775071
n04447861,n04192698,n02910353,n02865351,n04277352
n03786901,n03887697,n03250847,n02951585,n03481172
n04120489,n03047690,n04133789,n04200800,n02860847
n03584254,n02979186,n04392985,n03902125,n03691459
n03255030,n03141823,n03000247,n04376876,n03759954
n02006656,n12998815,n02007558,n12620546,n07734744
n03584829,n03187595,n04179913,n04367480,n04542943
n04404412,n04152593,n03782006,n03180011,n03290653
n04005630,n04204347,n04081281,n09193705,n03899768
n03942813,n01440764,n03775071,n03775546,n03776460
n03947888,n03240683,n04606251,n04147183,n03662601
n07831146,n07716906,n07711569,n07579787,n07754684
n04367480,n02105505,n03770679,n02437616,n02090721
n04366367,n03000134,n09468604,n04311004,n04275548
n03016953,n03018349,n03014705,n02870880,n03961711
n02093991,n02096051,n02099601,n02102318,n02095570
n01917289,n09256479,n02526121,n03775071,n03775546
n01729322,n01755581,n01740131,n01753488,n01744401
n02088466,n02087394,n02108422,n02090379,n02108089
n03197337,n04328186,n03196217,n03841143,n02794156
n02951585,n04154565,n02966687,n03481172,n04127249
n03775546,n04263257,n07930864,n04553703,n03400231
n03775546,n07932039,n07711569,n07614500,n04263257
n01537544,n01806143,n01687978,n01843065,n01833805
n03495258,n03775071,n03775546,n03776460,n03777568
n01755581,n01729322,n01756291,n01740131,n01744401
n02096051,n02093991,n02095570,n02105251,n02093754
n01737021,n01698640,n02013706,n01641577,n01667778
n04254777,n04120489,n03124043,n03623198,n03791053
n02099712,n02099601,n02088364,n02113023,n02102318
n03895866,n03272562,n03393912,n04310018,n04335435
n02106166,n02102040,n02111277,n02109525,n02106030
n04371774,n02088632,n03404251,n02089867,n03388043
n04081281,n04553703,n03201208,n03775071,n03775546
n02791124,n02701002,n02791270,n03599486,n03376595
n04501370,n04204347,n04200800,n04204238,n03457902
n02115913,n02114712,n02114855,n02115641,n02096294
n02088466,n02100583,n02108915,n02108422,n02093256
n07615774,n07614500,n02776631,n01943899,n07697313
n02410509,n02403003,n01440764,n03775071,n03775546
n01729322,n01755581,n01734418,n01740131,n01753488
n03483316,n01440764,n03775546,n03776460,n03777568
n02701002,n03977966,n01440764,n03773504,n03775071
n03792782,n02835271,n09193705,n03930313,n03127747
n03995372,n04517823,n02966687,n04009552,n03000684
n03131574,n04550184,n03016953,n03337140,n03018349
n02536864,n02640242,n02641379,n01484850,n02514041
n12144580,n07711569,n07579787,n07717556,n07715103
n02011460,n01807496,n01797886,n01798484,n02018795
n03676483,n04579432,n04584207,n03372029,n04376876
n02423022,n02422699,n02437616,n02415577,n01877812
n04597913,n04277352,n03250847,n03786901,n07860988
n03344393,n03216828,n03272562,n03777568,n03777754
n02096177,n02093991,n02095570,n02093754,n02105162
n03325584,n10565667,n03692522,n02787622,n03249569
n04423845,n03759954,n01440764,n03775071,n03775546
n02497673,n02110185,n02484975,n01882714,n02109961
n02177972,n02169497,n02259212,n02219486,n02168699
n03197337,n04069434,n02992529,n03196217,n04328186
n03924679,n04004767,n03337140,n02977058,n02971356
n01749939,n01729977,n01739381,n01735189,n01740131
n02226429,n02229544,n02236044,n02231487,n01773797
n03000247,n04192698,n02895154,n03146219,n04141327
n01742172,n01744401,n01753488,n01740131,n01729322
n02321529,n01784675,n02317335,n03776460,n03777568
n03874293,n03344393,n03216828,n03095699,n03496892
n03623198,n03594734,n09229709,n02909870,n02992529
n01872401,n02346627,n02396427,n02444819,n02363005
n02112018,n02112137,n02096294,n02112350,n02096177
n02492035,n02493509,n01440764,n03775071,n03775546
n03670208,n02814533,n03930630,n03459775,n03100240
n04041544,n04009552,n04179913,n04141975,n04372370
n01697457,n01698640,n01737021,n01664065,n01667114
n03131574,n03125729,n02788148,n02804414,n03065424
n01806567,n01797886,n01795545,n01807496,n01796340
n03272562,n04487081,n03895866,n04335435,n03393912
n02098286,n02097298,n02096177,n02094258,n02094114
n03781244,n03028079,n03788195,n03877845,n04523525
n03666591,n02948072,n04456115,n03729826,n04286575
n13037406,n07734744,n01440764,n03775546,n03776460
n04366367,n03899768,n03000134,n04311004,n03788195
n03394916,n02910353,n03110669,n01984695,n04127249
n01729322,n01740131,n01744401,n01742172,n01737021
n02114855,n02114367,n02114548,n02114712,n02115641
n04542943,n07248320,n03584254,n03180011,n03902125
n02860847,n03763968,n04509417,n04228054,n02871525
n02268443,n01776313,n01774384,n01773797,n02268853
n03916031,n03584254,n02992529,n03676483,n03197337
n02088466,n02108422,n02088238,n02090379,n02109047
n11939491,n02206856,n02280649,n02281406,n02281787
n07745940,n03457902,n04417672,n03388043,n12620546
n07860988,n02909870,n03786901,n03775546,n04597913
n03642806,n03832673,n03721384,n04404412,n04311174
n02134084,n02077923,n02510455,n02138441,n02132136
n02092339,n02099849,n02091032,n02099712,n02087394
n04465501,n03967562,n03649909,n02797295,n07802026
n04252077,n03218198,n01440764,n03776460,n03777568
n07892512,n04591713,n03443371,n03482405,n07836838
n02098105,n02096177,n02091635,n02090721,n02105251
n03134739,n03445777,n03649909,n02799071,n04409515
n03982430,n03720891,n01440764,n03775546,n03776460
n02108000,n02107574,n02107908,n02106550,n02088364
n01770393,n02233338,n01692333,n01784675,n01729322
n07697313,n07871810,n07614500,n07880968,n07613480
n03891332,n04525305,n03902125,n03425413,n02977058
n02123394,n02123045,n04517823,n03942813,n03325584
n03961711,n04389033,n04332243,n02795169,n03208938
n01518878,n01440764,n03775071,n03775546,n03776460
n02509815,n01440764,n03775071,n03775546,n03776460
n02837789,n03710721,n04371430,n03710637,n04251144
n02879718,n03372029,n04228054,n02804610,n04090263
n03874599,n04125021,n04589890,n04476259,n03742115
n03388043,n03876231,n02948072,n03729826,n03594734
n02948072,n02776631,n02834397,n03584829,n03637318
n04141975,n02939185,n03017168,n04023962,n04332243
n02219486,n02177972,n02190166,n02229544,n02264363
n03891332,n04141975,n01440764,n03775071,n03775546
n02870880,n03290653,n03661043,n02871525,n06596364
n04265275,n04040759,n04442312,n04330267,n03691459
n02497673,n02138441,n02137549,n02120079,n01877812
n01955084,n01986214,n01944390,n01667778,n01943899
n02963159,n04599235,n03980874,n03775071,n03866082
n02099712,n02099267,n02099429,n02093256,n02109047
n02793495,n03028079,n01440764,n03775071,n03775546
n03691459,n04041544,n02979186,n04392985,n03529860
n02106166,n02086910,n02106030,n02085782,n02102040
n07590611,n04597913,n07583066,n04263257,n07584110
n02088094,n01440764,n03775546,n03776460,n03777568
n07711569,n03775071,n03775546,n03776460,n03777568
n02346627,n02445715,n02363005,n01872401,n02442845
n07695742,n03482405,n04259630,n04204238,n01440764
n03895866,n03272562,n04310018,n03393912,n03776460
n01784675,n01440764,n03775546,n03776460,n03777568
n09835506,n02799071,n04039381,n04254680,n02110341
n03944341,n02317335,n01440764,n03775071,n03775546
n03179701,n03180011,n03793489,n03337140,n03782006
n02412080,n02415577,n02417914,n01440764,n03775546
n02865351,n04370456,n03141823,n03721384,n04367480
n04525305,n04443257,n03902125,n02977058,n02791270
n04254777,n01440764,n03775546,n03776460,n03777568
n02640242,n02264363,n02606052,n02655020,n01443537
n02699494,n03028079,n03877845,n03788195,n04523525
n01677366,n01695060,n01440764,n03776460,n03777568
n02514041,n02536864,n02641379,n02640242,n04067472
n02086240,n02098413,n02097474,n02086079,n02085936
n02107908,n02108000,n02107574,n02107683,n02113186
n11879895,n01440764,n03775071,n03775546,n03776460
n03769881,n03796401,n04065272,n03770679,n02701002
n02749479,n04090263,n04086273,n01440764,n03775071
n02109047,n02088632,n02089867,n02091134,n02100236
n04355338,n04507155,n04485082,n03804744,n04509417
n03201208,n03018349,n04081281,n03899768,n03961711
n01704323,n03627232,n03045698,n04251144,n09246464
n03944341,n03388043,n02699494,n02843684,n03787032
n01930112,n09229709,n02268443,n02264363,n06359193
n02113186,n02110806,n02115641,n02091244,n02089973
n04296562,n03272010,n04286575,n02676566,n04141076
n04501370,n03899768,n02841315,n03216828,n03250847
n03461385,n03089624,n02871525,n04462240,n04204347
n01774384,n01773797,n01773549,n01773157,n01775062
n01855032,n01847000,n01440764,n03775546,n03776460
n02105505,n04367480,n02099267,n02111277,n04417672
n02111500,n02111889,n02112137,n02114548,n02110063
n12998815,n07734744,n13054560,n13040303,n01440764
n03218198,n02110063,n02109961,n02110185,n04023962
n03095699,n03216828,n03673027,n03344393,n02859443
n04371774,n04208210,n04141975,n03794056,n03041632
n02114712,n02115913,n02114855,n02119022,n02119789
n04548280,n02794156,n02708093,n04328186,n01440764
n02276258,n02277742,n02281787,n02279972,n01440764
n04033995,n03938244,n03775071,n03775546,n03776460
n03393912,n04467665,n03796401,n03776460,n04239074
n04033995,n04325704,n03980874,n03207743,n04344873
n04389033,n03478589,n02704792,n02950826,n01440764
n07583066,n01440764,n03775071,n03775546,n03776460
n02396427,n01882714,n02397096,n02093647,n02325366
n03445924,n03791053,n03785016,n01440764,n03775546
n04350905,n03630383,n04125021,n03761084,n03404251
n03445777,n03887697,n03733805,n03062245,n04254120
n02098286,n02096177,n02094258,n02094114,n02098105
n03838899,n02804610,n03372029,n03110669,n03394916
n01689811,n01688243,n01744401,n01737021,n01729322
n03666591,n03388183,n04367480,n03773504,n03676483
n03000247,n03598930,n04208210,n03721384,n03891251
n02099712,n02104029,n02111500,n02099601,n02110341
n04041544,n03777754,n03782006,n03527444,n04265275
n03763968,n04389033,n04074963,n03527444,n03602883
n02490219,n02493509,n02112350,n02492035,n02487347
n04201297,n04239074,n04070727,n04554684,n04005630
n01531178,n01440764,n03775071,n03775546,n03776460
n02116738,n02117135,n02115913,n01877812,n01440764
n01950731,n01924916,n03598930,n09256479,n01917289
